,movieId,title,genres,tmdbId,overview,popularity,original_title,vote_average,vote_count,tagline,budget,reviews,Crew_Cast,keywords
47,48,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,10530.0,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",20.844,Pocahontas,6.9,4049,An American legend comes to life.,55000000,"Good offering from Disney.

<em>'Pocahontas'</em> is an enjoyable flick from 1995. The animation is lovely, while the voice cast each do fine jobs. The premise raises noteworthy thoughts regarding British colonisation. It isn't perfect and isn't in-depth by any means, but I like what the film takes on.

Irene Bedard does well in the lead role, while the seemingly ever topical Mel Gibson supports ably. It's also interesting to hear a young Christian Bale involved as Thomas. Billy Connolly appears too, though only minorly.

The animation and music are the key parts to this. The songs aren't massively memorable but are catchy, the score is solid throughout but really comes up big at the end. Most of the humour, mainly with the animals, is fun too.

Overall, it's a production worth watching.","Mike_Gabriel,Eric_Goldberg,Irene_Bedard,Mel_Gibson,David_Ogden_Stiers,John_Kassir,Russell_Means,Christian_Bale,Judy_Kuhn,Linda_Hunt,Danny_Mann,Billy_Connolly,Joe_Baker,Frank_Welker,Michelle_St._John,James_Apaumut_Fall,Gordon_Tootoosis,Jim_Cummings","culture_clash,forbidden_love,colony,musical,gold_rush,princess,native_american,colonisation,virginia,star_crossed_lovers,intercultural_relationship,based_on_myths,_legends_or_folklore,17th_century,shamanism,animal_sidekick"
48,49,When Night Is Falling (1995),Drama|Romance,8391.0,"A prudish woman working on tenure as a literacy professor at a large urban university finds herself attracted to a free-spirited, liberal woman who works at a local carnival.",5.653,When Night Is Falling,6.1,37,,0,,"Patricia_Rozema,Pascale_Bussières,Rachael_Crawford,Henry_Czerny,Don_McKellar","professor,lgbt,woman_director"
49,50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,629.0,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",20.495,The Usual Suspects,8.2,6886,Five Criminals. One Line Up. No Coincidence.,6000000,"Great movie with superb performance from Kevin Spacey, well accompanied with the rest of the cast.,Keaton always said, ""I don't believe in God, but I'm afraid of him."" Well I believe in God, and the only thing that scares me is Keyser Soze. 

The Usual Suspects is directed by Bryan Singer and written by Christopher McQuarrie. It stars Gabriel Byrne, Kevin Spacey, Kevin Pollack, Stephen Baldwin, Benicio Del Toro, Chazz Palminteri, Pete Postlethwaite, Giancarlo Esposito and Dan Hedaya. Music is by John Ottman and cinematography by Newton Thomas Sigel.

Held in an L.A. interrogation room, Verbal Kint (Spacey) attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. 

It sort of sidled into movie theatres in 1995 with no fanfare or heralded notices. Yet it wasn't long before word of mouth got around that The Usual Suspects might actually be the must see film of the year. Fledgeling director and writer - Singer and McQuarrie - produce a masterclass of crime/mystery/noir plotting in a whirl of intricate plot shifts and deft sleights of hand.

The core essence of the story is simple, just who is Keyser Soze? His reputation is one of utter fear, he may even be the devil himself. What transpires throughout the film is a number of scenes told in flashback form and narrated by Kint as the cops put the heat on him. 

We are introduced to the five criminals who make up the suspects of the title, where dialogue pings with machismo laced humour. The addition of Postlethwaite's Kobayashi character, one of Soze's harbinger's of doom, further ups the ante of the story's deliciously corkscrew intrigue.

It all builds to a climax that - has you pondering just what you have watched previously. Yet here's the key as to why the pic still holds up on repeat viewings, we have been outsmarted, for as we dive in and enjoy the across the board great perfs, we have been privy to something that will stand the test of time for the genre it sits in. The repeat viewings factor still, some decades later, is as strong as ever.

The advent of time and home format releases etc have only improved the pic's own mythical status. Behind the scenes egos and dislikes on set only add further strength to the characterisations, as does one main man thinking he himself must be Soze when in fact he was way off. There's a trail of clues in the film that will reveal who Soze is - who knew!? - and on it goes. The Usual Suspects is the filmic gift that keeps on giving. 10/10","Bryan_Singer,Stephen_Baldwin,Kevin_Spacey,Gabriel_Byrne,Chazz_Palminteri,Kevin_Pollak,Pete_Postlethwaite,Suzy_Amis,Giancarlo_Esposito,Benicio_del_Toro,Dan_Hedaya,Paul_Bartel,Carl_Bressler,Christine_Estabrook,Clark_Gregg,Morgan_Hunter,Louis_Lombardi,Frank_Medrano,Ron_Gilbert,Peter_Greene,Castulo_Guerra,Vito_D'Ambrosio,Gene_Lythgow,Smadar_Hanson,Christopher_McQuarrie","new_york_city,law,suspect,relatives,flashback,police_corruption,theft,criminal,criminal_mastermind,hungarian,cargo_ship,mind_game,neo-noir,mystery_villain"
50,51,Guardian Angel (1994),Action|Drama|Thriller,117164.0,"Detective - turned - bodyguard Cynthia McKay (Cynthia Rothrock) is hired by a psychotic icy seductress, Nina Lindell (Lydie Denier), the same woman who killed Mckay's lover months earlier.  With vendetta in her heart McKay accompanies the flamboyantly playful womanizer through the glamourous world of the super-rich as his protector.  In a unique role reversal, it is the woman protecting the man from another woman, erupting into a deadly triangle of passion, suspense and action.",1.961,Guardian Angel,6.3,4,She's no angel of mercy.,0,,"Richard_W._Munchkin,Cynthia_Rothrock,Marshall_R._Teague,Daniel_McVicar,Lydie_Denier,John_O'Leary,Art_Camacho,Robert_Miano",
51,52,Mighty Aphrodite (1995),Comedy|Drama|Romance,11448.0,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.",10.314,Mighty Aphrodite,6.8,344,,15000000,,"Woody_Allen,Woody_Allen,Mira_Sorvino,Helena_Bonham_Carter,F._Murray_Abraham,Donald_Symington,Claire_Bloom,Olympia_Dukakis,Michael_Rapaport,David_Ogden_Stiers,Jack_Warden,Peter_Weller,Danielle_Ferland,Paul_Giamatti,Tony_Sirico","prostitute,adoption,adoptive_father,childlessness,looking_for__birth_parents,adoptive_mother,illegal_prostitution,child"
52,53,Lamerica (1994),Adventure|Drama,49133.0,"Fiore, an Italian conman, arrives in post Communist Albania with Gino, his young apprentice, to set up a shoe factory that will never open. The con requires a native Albanian, so they designate Spiro, an impoverished and confused former political prisoner as chairman of the board. When Fiore returns to Italy to get government funds for the project, Spiro unexpectedly disappears and Gino sets out on a journey to find him. The search leads him to discover Spiro's tragic personal history and witness Albanian poverty firsthand.",4.395,Lamerica,7.4,29,,0,,"Gianni_Amelio,Enrico_Lo_Verso,Michele_Placido,Piro_Milkani,Carmelo_Di_Mazzarelli,Elida_Janushi,Besim_Kurti,Marjeta_Ljarja",independent_film
53,54,"Big Green, The (1995)",Children|Comedy,26441.0,"In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles.",9.234,The Big Green,5.1,92,The biggest kick of the year!,0,,"Holly_Goldberg_Sloan,Steve_Guttenberg,Olivia_d'Abo,Jay_O._Sanders,John_Terry,Bug_Hall,Jessica_Robertson,Patrick_Renna,Billy_L._Sullivan,Chauncey_Leopardi,Jordan_Brower,Hayley_Kolb,Haley_Miller,Ashley_Welch","sports,football_(soccer),woman_director"
54,55,Georgia (1995),Drama,97406.0,"Sadie looks up to her older sister Georgia, a successful folk singer who's happily married with children, but can't break out of the bar-band circuit and hit the big time she desperately covets. It's in part due to her attraction to drugs and booze, and also to her own unwise choice in men. Finally, though, Sadie's Achilles heel is a rough, unlovely voice very different than her sister's crowd-pleasing singing.",3.525,Georgia,6.6,19,The toughest act to follow was their dreams.,0,,"Ulu_Grosbard,Jennifer_Jason_Leigh,Mare_Winningham,Ted_Levine,Max_Perlich,John_Doe,John_C._Reilly,Jimmy_Witherspoon,Jason_Carter","sibling_relationship,alcohol,seattle,heroin,artist,music,singer,drugs,folk_singer,band,female_singer,sister_sister_relationship"
55,56,Kids of the Round Table (1995),Adventure|Children|Comedy|Fantasy,124057.0,"Set in modern times, Alex finds King Arthur's sword Excalibur and must prove himself worthy of it.",2.148,Kids of the Round Table,3.7,3,,0,,"Robert_Tinnell,Johnny_Morina,Malcolm_McDowell,Maggie_Castle,James_Rae,Michael_Ironside","sword,merlin,king_arthur,excalibur"
56,57,Home for the Holidays (1995),Drama,9089.0,"After losing her job, making out with her soon to be ex-boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson has to face spending the holiday with her family. She wonders if she can survive their crazy antics.",7.321,Home for the Holidays,6.3,94,We'll do it every year... until we get it right.,0,"The dialogue is a bit unnatural and the characters are over the top, but it's okay. Worth watching if you're in the mood for a light-hearted 90s family comedy/drama. It has its moments.","Jodie_Foster,Holly_Hunter,Robert_Downey_Jr.,Anne_Bancroft,Charles_Durning,Claire_Danes,Dylan_McDermott,Geraldine_Chaplin,Steve_Guttenberg,David_Strathairn,Cynthia_Stevenson","generations_conflict,baltimore,thanksgiving,family_clan,family_conflict,woman_director"
57,58,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,11010.0,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,8.529,Il postino,7.9,645,Dreams do come true.,0,,"Michael_Radford,Philippe_Noiret,Massimo_Troisi,Maria_Grazia_Cucinotta,Renato_Scarpa,Linda_Moretti,Mariano_Rigillo,Anna_Bonaiuto,Simona_Caparrini,Carlo_Di_Maio,Nando_Neri,Vincenzo_Di_Sauro,Orazio_Stracuzzi,Sergio_Solli,Alfredo_Cozzolino","island,letter,postman,naples,_italy,fisherman,poet,love,poverty"
58,59,"Confessional, The (Confessionnal, Le) (1995)",Drama|Mystery,99040.0,"The year is 1952, in Quebec City. Rachel (16), unmarried and pregnant, works in the church. Filled with shame, she unburdens her guilt to a young priest, under the confidentiality of the confessional. In the present year of 1989, Pierre Lamontagne has returned to Quebec to attend his father's funeral. He meets up with his adopted brother, Marc, who has begun questioning his identity and has embarked on a quest for his roots that would lead them to the Quebec of the 1950s. Past and present converge in a complex web of intrigue where the answer to the mystery lies.",3.145,Le confessionnal,6.8,10,,0,,"Robert_Lepage,Lothaire_Bluteau,Patrick_Goyette,Jean-Louis_Millette,Kristin_Scott_Thomas,Ron_Burrage,Suzanne_Clément",
59,60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy,11359.0,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,9.31,The Indian in the Cupboard,6.1,337,,45000000,,"Frank_Oz,Hal_Scardino,Litefoot,Lindsay_Crouse,Richard_Jenkins,Rishi_Bhat,Steve_Coogan,David_Keith,Sakina_Jaffrey,Vincent_Kartheiser,Nestor_Serrano,Frank_Welker","cupboard,toy,games,puppet,based_on_children's_book,parallel_world,toy_comes_to_life,toy_soldier"
60,61,Eye for an Eye (1996),Drama|Thriller,17182.0,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",8.116,Eye for an Eye,6.1,155,What do you do when justice fails?,20000000,,"John_Schlesinger,Sally_Field,Kiefer_Sutherland,Ed_Harris,Beverly_D'Angelo,Charlayne_Woodard,Joe_Mantegna,Olivia_Burnette,Alexandra_Kyle,Keith_David,Philip_Baker_Hall,Natalija_Nogulich,Armin_Shimerman,Nicholas_Cascone,Darrell_Larson,Cynthia_Rothrock,Wanda_Acuna,Sierra_Pecheur,Donal_Logue","rape,gun,self-defense,grieving_parents"
61,62,Mr. Holland's Opus (1995),Drama,2054.0,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.",14.463,Mr. Holland's Opus,7.0,228,"Of All the Lives He Changed, the One That Changed the Most Was His Own.",23000000,"***Taking a bypass from your dreams and finding your true calling***

A composer (Richard Dreyfuss) puts his lofty ambitions on hold to become a high school music teacher in Portland, Oregon, from 1965-1995. Glenne Headly plays his wife, Jay Thomas the coach, Olympia Dukakis the principal and William H. Macy the irritating vice principal.     

""Mr. Holland’s Opus"" (1995) is a good school-oriented drama that’s episodic in nature since it spans 30 years. The first 40 minutes were decent, but I was wondering if the film would be able to absorb me into its story, especially considering its considerable length. It did, particularly the episodes concerning Terrence Howard (playing Louis Russ) and angelic Jean Louisa Kelly (Rowena).  

The movie’s kind of a meshing of “Dead Poets Society” (1989) crossed with “Forrest Gump” (1994), although not great like either of those flicks. But it’s a solid drama. A 19 year-old Alicia Witt is on hand as one of the students in the first act.

The film runs 2 hours, 23 minutes and was shot in Portland, Oregon, and nearby Marylhurst.

GRADE: B","Stephen_Herek,Richard_Dreyfuss,Glenne_Headly,Jay_Thomas,Olympia_Dukakis,William_H._Macy,Alicia_Witt,Nicholas_John_Renner,Joseph_Anderson,Anthony_Natale,Jean_Louisa_Kelly,Terrence_Howard,Damon_Whitaker,Alexandra_Boyd,Joanna_Gleason,Beth_Maitland,Joshua_Minnick","composer,mentor,deaf-mute,musical,apprentice,private_life,music,disabled"
62,63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,10607.0,"When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",10.498,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,6.6,565,"Finally, the movie that proves that Justice isn't always Poetic, Jungle Fever isn't always pretty, and Higher Learning can be a waste of time.",0,,"Paris_Barclay,Shawn_Wayans,Marlon_Wayans,Tracey_Cherelle_Jones,Chris_Spencer,Vivica_A._Fox,Rappin'_Granny,Suli_McCullough,Bernie_Mac,Faizon_Love,Keenen_Ivory_Wayans,Kim_Wayans,Helen_Martin,Virginia_Watson,Darrel_Heath,Omar_Epps","date,slang,hip-hop,gangster,cousin,parody,hood,gang,social_satire,racism"
63,64,Two if by Sea (1996),Comedy|Romance,19760.0,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.",11.582,Two If by Sea,4.9,44,"A new comedy about love, laughter, and larceny",0,,"Bill_Bennett,Sandra_Bullock,Denis_Leary,Yaphet_Kotto,Stephen_Dillane,Tracey_Cherelle_Jones,Julia_Montgomery_Brown,Jane_Moffat,Mike_Starr,Jonathan_Tucker,Wayne_Robson,Michael_Badalucco,Angela_Moore,Lenny_Clarke,Jonny_Fido,Don_Gavin,John_Friesen,Markus_Parilo,Sean_Runnette,Richard_Fitzpatrick,Claire_Rankin,Michael_Risley,Martha_Irving,Sandi_Ross,Gia_Carides","island,painting,thief,seasickness"
64,65,Bio-Dome (1996),Comedy,9536.0,"Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a ""Bio-Dome"" for a year without outside contact, Bud and Doyle mistakenly become part of the project themselves.",12.803,Bio-Dome,4.5,220,Bud and Doyle are here to save the world. But who's gonna save the world from Bud and Doyle?,15000000,,"Jason_Bloom,Pauly_Shore,Stephen_Baldwin,William_Atherton,Joey_Lauren_Adams,Teresa_Hill,Henry_Gibson,Kevin_West,Denise_Dowse,Dara_Tomanovich,Rose_McGowan,Taylor_Negron,Patricia_Hearst,Jeremy_Jordan,Trevor_St._John,Channon_Roe,Kylie_Minogue,Kyle_Gass,Jack_Black,Christopher_Dye","biotope,vegetarian,pollution,biosphere"
65,66,Lawnmower Man 2: Beyond Cyberspace (1996),Action|Sci-Fi|Thriller,11525.0,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.",8.403,Lawnmower Man 2: Beyond Cyberspace,3.0,82,"God made him simple. Science made him a god. Now, he wants revenge.",0,,"Farhad_Mann,Patrick_Bergin,Matt_Frewer,Austin_O'Brien,Ely_Pouget,Camille_Cooper,Patrick_LaBrecque,Crystal_Celeste_Grant,Sean_P._Young,Mathew_Valencia,Kevin_Conway,Trever_O'Brien,Richard_Fancy,Ellis_E._Williams,Castulo_Guerra,Molly_Shannon,Ralph_Ahn,David_Byrd,Stéphanie_Menuez,Nancy_Chen,Amanda_Hillwood,Patricia_Belcher,Gregg_Daniel,Arthur_Mendoza,Dale_E._House,John_Benjamin_Martin,Ayo_Adejugbe,Yoshio_Be,Carl_Carlsson,David_Gene_Gibbs,Pamela_West,Dan_Lipe,Kenny_Endoso","hacker,virtual_reality,computer,sword_fight"
66,67,Two Bits (1995),Drama,40628.0,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.",5.813,Two Bits,5.7,27,You're never too old to believe in a dream. Or too young to make one come true!,0,,"James_Foley,Jerry_Barone,Al_Pacino,Mary_Elizabeth_Mastrantonio,Joe_Grifasi,Geoff_Pierson,Patrick_Borriello,Andy_Romano,Donna_Mitchell,Mary_Testa,Joey_Perillo,Alec_Baldwin,Ron_McLarty,Charley_Scalies,Joanna_Merlin,Mario_D'Elia",
67,68,French Twist (Gazon maudit) (1995),Comedy|Romance,4482.0,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.",6.946,Gazon maudit,6.2,188,A scorned wife. An outrageous affair. The perfect revenge.,0,,"Josiane_Balasko,Victoria_Abril,Josiane_Balasko,Alain_Chabat,Ticky_Holgado,Catherine_Hiegel,Catherine_Samie,Catherine_Lachens,Katrine_Boorman,Telsche_Boorman,Véronique_Barrault,Sylvie_Audcoeur,Michèle_Bernier,Maureen_Diot,Miguel_Bosé,Jean-Luc_Violet","love_triangle,southern_france,estate_agent,menage_a_trois,van,polyamory,woman_director"
68,69,Friday (1995),Comedy,10634.0,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",22.144,Friday,7.1,1007,A lot can go down between thursday and saturday...,3500000,,"F._Gary_Gray,Ice_Cube,Chris_Tucker,Nia_Long,Tom_Lister_Jr.,John_Witherspoon,Anna_Maria_Horsford,Regina_King,Paula_Jai_Parker,Faizon_Love,DJ_Pooh,Tony_Cox,Anthony_Johnson,Bernie_Mac,Meagan_Good,Terri_J._Vaughn,F._Gary_Gray,Reynaldo_Rey,Michael_Clarke_Duncan","rap_music,parent_child_relationship,rapper,job"
69,70,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,755.0,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.",18.766,From Dusk Till Dawn,7.0,3846,One night is all that stands between them and freedom. But it's going to be a hell of a night.,19000000,"This movie is directed by Robert Rodriquez and has a screenplay by Quentin Tarantino who also has a role in the film. This is actually one of the first movies by Robert Rodriguez and Quentin Tarantino that I watched and from then on I pretty much became a fan of them both. So, when it came out on Blu-ray a while ago I had to get it for the collection of course.

When I and my dear wife first watched this movie we did not really know what it was all about. We thought it was just another robbery/criminal story and the first half of the movie it is indeed “just” a robbery/criminal story. It is a fairly violent one at that which should be no surprise given who it is that have their fingers in the movie.

Then half way into the movie everything goes wild when the vampires enter the scene. I remember going “what the f…” when I first saw it since I wasn’t really expecting it to be a vampire movie at all.

The movie is quite a rollercoaster ride which bears all the trademarks, in particular lots of bizarre violence, of the Rodriguez/Tarantino couple. Needless to say this is one of my favourite cult/bizarre movies.","Robert_Rodriguez,George_Clooney,Quentin_Tarantino,Harvey_Keitel,Juliette_Lewis,Ernest_Liu,Salma_Hayek,Cheech_Marin,Danny_Trejo,Tom_Savini,Fred_Williamson,Michael_Parks,Brenda_Hillhouse,John_Saxon,Marc_Lawrence,Kelly_Preston,John_Hawkes,Tito_Larriva,Peter_Atanasoff,Johnny_Vatos_Hernandez,Aimee_Graham,Heidi_McNeal,Ernest_M._Garcia,Gregory_Nicotero,Cristos,Mike_Moroff,Tia_Texada,Janine_Jordae,Ungela_Brockman,Michelle_Berube,Michael_McKay,Jake_McKinnon,Walter_Phelan,Wayne_Toth,Rosalia_Hayakawa,Amy_Minda_Cohen,Cecilia_Montiel,Annette_Harper","dancing,sibling_relationship,showdown,sheriff,bank_robber,vampire,holy_water,siege,stripper,priest,bank_robbery,preacher,hostage_situation,crucifix,recreational_vehicle,convenience_store,mexican_american_border,boa_constrictor"
70,71,Fair Game (1995),Action,11859.0,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her",13.934,Fair Game,4.2,129,He's a cop on the edge. She's a woman with a dangerous secret. And now they're both...,50000000,"Although panned by most critics, Fair Game (1995) is not nearly as bad as some would lead you to believe... especially if it's taken purely at face value. Based on the novel of the same name by Paula Gosling, the story had previously been filmed as Cobra (1986) starring Sylvester Stallone. For all intents and purposes, Fair Game is a decent action movie, although overindulgent in most aspects (huge explosions, gratuitous boob shots of Cindy Crawford, nudity, a famous sex scene and one-note acting). The film was designed solely as a vehicle to capitalize on the enormous popularity of Cindy Crawford, the hottest Supermodel of the 1990's... and in that respect, it had enormous success. Fair Game has become a sort of Cult classic, based on the adoration for Crawford's sex appeal and a brief, early role by Salma Hayek. As far as her bad acting goes, Cindy Crawford said it best, taking the high road with ""Oh well, at least I tried."" Indeed, she deserves an ""A"" for effort.","Andrew_Sipes,William_Baldwin,Cindy_Crawford,Steven_Berkoff,Christopher_McDonald,Miguel_Sandoval,Johann_Carlo,Salma_Hayek,John_Bedford_Lloyd,Jenette_Goldstein,Paul_Dillon,Olek_Krupa,Gustav_Vintas,Marc_Macaulay,Ruben_Rabasa,Sonny_Carl_Davis,Dan_Hedaya,Antoni_Corone,Dan_Hedaya","bomb,miami,_florida,detective,handcuffs,based_on_novel_or_book,hostage,fbi,kidnapping,hacker,kgb,chase,sadism,parking_garage,pizza,police_protection,psychopath,remake,car_crash,conspiracy,on_the_run,fugitive,shootout,gunfight,sadist,foot_chase,police_detective,police_station,car_chase,held_at_gunpoint,double_cross,cult_film,machine_gun,swat_team,grenade_launcher,underwater_scene,rogue_agent,woman_lawyer,damsel_in_distress"
71,72,Kicking and Screaming (1995),Comedy|Drama,28387.0,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.",7.319,Kicking and Screaming,6.4,92,Anxiety loves company,0,,"Noah_Baumbach,Josh_Hamilton,Olivia_d'Abo,Carlos_Jacott,Eric_Stoltz,Chris_Eigeman,Jason_Wiles,Parker_Posey,Samuel_Gould,Catherine_Kellner,Jonathan_Baumbach,Peter_Czernin,Eliza_Roberts,Christopher_Reed,Noah_Baumbach,Dean_Cameron,Elliott_Gould,David_DeLuise,Cara_Buono,Perrey_Reeves,Lauren_Katz,John_Lehr,Ian_Davids,Kaela_Dobkin","bar,male_friendship,college,friendship,campus,video_store,graduate"
72,73,"Misérables, Les (1995)",Drama|War,48750.0,"In France during World War II, a poor and illiterate man, Henri Fortin (Jean-Paul Belmondo), is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.",4.906,Les misérables,6.8,31,"In a time of chaos, in a world of change, he was moved by a book he could not read to become a hero he never imagined.",0,,"Claude_Lelouch,Jean-Paul_Belmondo,Michel_Boujenah,Alessandra_Martines,Salomé_Lelouch,Annie_Girardot,Philippe_Léotard,Philippe_Khorsand,Ticky_Holgado,Rufus,Nicole_Croisille,William_Leymergie,Jean_Marais,Micheline_Presle,Darry_Cowl,Clémentine_Célarié,Daniel_Toscan_du_Plantier","paris,_france,nun,jew_/_jewish,boxer,lawyer"
73,74,Bed of Roses (1996),Drama|Romance,20927.0,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.",6.5,Bed of Roses,5.4,50,He gave her flowers. She gave him a chance.,0,,"Michael_Goldenberg,Christian_Slater,Mary_Stuart_Masterson,Pamela_Adlon,Josh_Brolin,Brian_Tarantina,Debra_Monk,Mary_Alice,Kenneth_Cranham,Ally_Walker,Anne_Pitoniak,Michael_Haley,Cass_Morgan,Gina_Torres,Nick_Tate,Víctor_Sierra,Michael_Mantell,Zachary_Chaltiel,Claire_Jacobs,Paul_Cassell,Yvonne_Zima,Desiree_Casado,Aldis_Hodge,Jessica_Brooks_Grant,Jonathan_Nocera,Leah_Pepper,Donna_Jean_Fogel,S.A._Griffin,Edith_Blume,Liz_Sinclair,Al_Cerullo,John_D._Bair,Jamie_Harrold,Adrian_Lee,Andrea_Leigh,Benjamin_Rutkowski","florist,family_relationships"
74,75,Big Bully (1996),Comedy|Drama,36929.0,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",7.142,Big Bully,3.9,39,A comedy for the kid in all of us.,15000000,,"Steve_Miner,Rick_Moranis,Tom_Arnold,Julianne_Phillips,Carol_Kane,Jeffrey_Tambor,Curtis_Armstrong,Don_Knotts,Doug_Abrahams",bully
75,76,Screamers (1995),Action|Sci-Fi|Thriller,9102.0,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",11.643,Screamers,6.2,298,The last scream you hear will be your own.,20000000,"Unfortunately, not quite the movie I remember it being when I was a kid. Not bad, even worth watching, especially for Peter Weller, but I think I had made a better version of it in my head in the twenty years since the last time I watched it, so this re-visit was a little disappointing.

_Final rating:★★★ - I liked it. Would personally recommend you give it a go._","Christian_Duguay,Peter_Weller,Roy_Dupuis,Jennifer_Rubin,Andrew_Lauer,Liliana_Komorowska,Michael_Caloz,Jason_Cavalier,Ron_White,Charles_Edwin_Powell,Leni_Parker,Sylvain_Massé,Bruce_Boa,Tom_Berry,Henry_Ramer","man_vs_machine,alien_planet,struggle_for_survival"
76,77,Nico Icon (1995),Documentary,124626.0,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.",4.916,Nico Icon,7.5,6,,0,,"Susanne_Ofteringer,Nico,Tina_Aumont,Christian_Aaron_Boulogne,Jackson_Browne,John_Cale,Danny_Fields,Jonas_Mekas,Paul_Morrissey,Billy_Name,Viva",
